,region,SMT,VCI,TCI,VHI,week,year,SMN
17334,Кіровоградська,294.23,83.01,28.95,55.98,36,2005,0.401
17335,Кіровоградська,293.78,86.39,21.55,53.97,37,2005,0.392
17336,Кіровоградська,292.47,86.43,19.72,53.07,38,2005,0.376
17337,Кіровоградська,291.17,85.73,15.75,50.74,39,2005,0.355
17338,Кіровоградська,289.73,86.27,11.14,48.7,40,2005,0.336
17339,Кіровоградська,287.94,85.08,6.95,46.02,41,2005,0.309
17340,Кіровоградська,285.95,81.3,8.32,44.81,42,2005,0.278
17341,Кіровоградська,283.45,77.53,15.01,46.27,43,2005,0.244
17342,Кіровоградська,280.78,75.51,16.21,45.86,44,2005,0.213
17343,Кіровоградська,277.9,72.87,19.41,46.14,45,2005,0.184
17344,Кіровоградська,276.05,72.1,16.88,44.49,46,2005,0.159
17345,Кіровоградська,274.96,75.54,12.83,44.19,47,2005,0.139
17346,Кіровоградська,272.44,76.05,17.23,46.64,48,2005,0.122
17347,Кіровоградська,269.84,74.95,21.73,48.34,49,2005,0.107
17348,Кіровоградська,267.5,73.41,23.92,48.66,50,2005,0.096
17349,Кіровоградська,264.51,70.29,28.31,49.3,51,2005,0.084
17350,Кіровоградська,261.83,63.83,35.69,49.76,52,2005,0.073
17351,Кіровоградська,259.0,54.11,45.81,49.96,01,2006,0.063
17352,Кіровоградська,257.48,46.54,53.22,49.88,02,2006,0.055
17353,Кіровоградська,257.2,43.35,55.55,49.45,03,2006,0.051
17354,Кіровоградська,256.53,38.59,58.5,48.54,04,2006,0.046
17355,Кіровоградська,256.12,31.4,62.35,46.88,05,2006,0.041
17356,Кіровоградська,256.04,24.18,66.58,45.38,06,2006,0.037
17357,Кіровоградська,257.61,21.71,66.29,44.0,07,2006,0.036
17358,Кіровоградська,259.2,20.22,68.46,44.34,08,2006,0.036
17359,Кіровоградська,258.88,18.02,77.97,47.99,09,2006,0.035
17360,Кіровоградська,258.84,18.11,84.0,51.06,10,2006,0.040
17361,Кіровоградська,260.25,19.65,84.74,52.19,11,2006,0.051
17362,Кіровоградська,263.29,21.52,85.07,53.29,12,2006,0.066
17363,Кіровоградська,268.34,25.5,82.71,54.1,13,2006,0.091
17364,Кіровоградська,274.92,32.03,77.27,54.65,14,2006,0.126
17365,Кіровоградська,280.42,37.3,70.58,53.94,15,2006,0.163
17366,Кіровоградська,284.64,41.66,63.78,52.72,16,2006,0.203
17367,Кіровоградська,287.39,46.52,61.37,53.94,17,2006,0.246
17368,Кіровоградська,289.49,48.93,58.13,53.53,18,2006,0.285
17369,Кіровоградська,291.23,48.56,54.49,51.53,19,2006,0.319
17370,Кіровоградська,292.26,47.68,56.4,52.04,20,2006,0.350
17371,Кіровоградська,292.69,45.64,61.14,53.39,21,2006,0.376
17372,Кіровоградська,292.62,44.35,66.96,55.66,22,2006,0.398
17373,Кіровоградська,292.97,47.52,67.15,57.33,23,2006,0.420
17374,Кіровоградська,293.69,54.52,62.67,58.59,24,2006,0.440
17375,Кіровоградська,294.37,62.26,56.83,59.55,25,2006,0.454
17376,Кіровоградська,295.25,71.61,47.32,59.46,26,2006,0.468
17377,Кіровоградська,295.97,76.68,39.47,58.08,27,2006,0.473
17378,Кіровоградська,296.28,77.86,34.91,56.39,28,2006,0.466
17379,Кіровоградська,296.42,77.77,32.46,55.11,29,2006,0.458
17380,Кіровоградська,296.47,75.6,32.47,54.03,30,2006,0.446
17381,Кіровоградська,296.28,71.66,34.66,53.16,31,2006,0.433
17382,Кіровоградська,295.91,66.44,38.3,52.37,32,2006,0.419
17383,Кіровоградська,295.26,60.75,43.61,52.18,33,2006,0.403
17384,Кіровоградська,294.59,60.2,46.43,53.32,34,2006,0.392
17385,Кіровоградська,293.94,65.79,44.36,55.07,35,2006,0.386
17386,Кіровоградська,293.28,72.1,38.06,55.08,36,2006,0.379
17387,Кіровоградська,292.59,77.18,31.8,54.49,37,2006,0.371
17388,Кіровоградська,291.61,82.25,27.1,54.67,38,2006,0.364
17389,Кіровоградська,290.94,88.95,17.54,53.25,39,2006,0.359
17390,Кіровоградська,289.62,93.9,11.34,52.62,40,2006,0.347
17391,Кіровоградська,287.64,95.83,7.94,51.88,41,2006,0.326
17392,Кіровоградська,286.06,97.21,5.8,51.51,42,2006,0.305
17393,Кіровоградська,284.11,96.28,8.78,52.53,43,2006,0.277
17394,Кіровоградська,282.02,93.72,6.35,50.03,44,2006,0.243
17395,Кіровоградська,280.04,88.8,5.23,47.01,45,2006,0.209
17396,Кіровоградська,278.49,85.15,3.2,44.17,46,2006,0.178
17397,Кіровоградська,276.91,87.61,3.16,45.38,47,2006,0.155
17398,Кіровоградська,275.76,91.43,2.87,47.15,48,2006,0.141
17399,Кіровоградська,274.35,93.69,3.54,48.61,49,2006,0.128
17400,Кіровоградська,272.37,95.82,4.72,50.27,50,2006,0.120
17401,Кіровоградська,270.29,96.9,5.37,51.13,51,2006,0.111
17402,Кіровоградська,269.9,96.89,4.7,50.8,52,2006,0.106
17403,Кіровоградська,269.33,94.4,6.91,50.66,01,2007,0.102
17404,Кіровоградська,269.07,91.49,10.05,50.77,02,2007,0.099
17405,Кіровоградська,268.88,87.36,12.59,49.98,03,2007,0.094
17406,Кіровоградська,268.44,79.74,17.01,48.38,04,2007,0.088
17407,Кіровоградська,267.56,64.16,25.27,44.72,05,2007,0.078
17408,Кіровоградська,267.51,53.68,30.95,42.32,06,2007,0.075
17409,Кіровоградська,268.37,51.24,32.8,42.02,07,2007,0.078
17410,Кіровоградська,270.78,53.48,31.21,42.35,08,2007,0.088
17411,Кіровоградська,274.38,61.8,26.19,44.0,09,2007,0.109
17412,Кіровоградська,278.15,71.11,19.96,45.53,10,2007,0.135
17413,Кіровоградська,281.23,78.3,13.53,45.92,11,2007,0.161
17414,Кіровоградська,283.62,84.53,14.56,49.55,12,2007,0.188
17415,Кіровоградська,286.35,89.53,12.98,51.25,13,2007,0.218
17416,Кіровоградська,288.54,94.24,8.8,51.52,14,2007,0.253
17417,Кіровоградська,290.12,95.05,7.46,51.26,15,2007,0.288
17418,Кіровоградська,291.69,93.41,9.05,51.23,16,2007,0.321
17419,Кіровоградська,293.2,92.14,10.36,51.25,17,2007,0.354
17420,Кіровоградська,294.56,90.09,11.24,50.67,18,2007,0.385
17421,Кіровоградська,295.87,87.9,11.33,49.61,19,2007,0.414
17422,Кіровоградська,296.77,85.51,13.38,49.45,20,2007,0.436
17423,Кіровоградська,297.66,84.07,11.98,48.03,21,2007,0.458
17424,Кіровоградська,298.33,83.25,10.49,46.87,22,2007,0.473
17425,Кіровоградська,298.58,81.34,10.74,46.04,23,2007,0.480
17426,Кіровоградська,298.56,78.15,10.16,44.15,24,2007,0.480
17427,Кіровоградська,298.26,73.64,11.61,42.62,25,2007,0.473
17428,Кіровоградська,298.36,70.29,9.74,40.02,26,2007,0.466
17429,Кіровоградська,298.68,67.72,6.31,37.02,27,2007,0.459
17430,Кіровоградська,298.38,64.89,8.07,36.48,28,2007,0.446
17431,Кіровоградська,297.99,64.68,12.09,38.38,29,2007,0.437
17432,Кіровоградська,297.62,64.35,17.92,41.13,30,2007,0.427
17433,Кіровоградська,297.32,64.28,21.35,42.82,31,2007,0.421
17434,Кіровоградська,296.93,63.72,25.19,44.45,32,2007,0.414
17435,Кіровоградська,296.04,62.02,33.29,47.66,33,2007,0.405
17436,Кіровоградська,295.08,65.26,40.23,52.75,34,2007,0.400
17437,Кіровоградська,294.29,73.0,40.49,56.74,35,2007,0.397
17438,Кіровоградська,292.96,77.67,41.21,59.44,36,2007,0.388
17439,Кіровоградська,291.75,80.4,39.42,59.91,37,2007,0.377
17440,Кіровоградська,290.84,83.79,34.29,59.04,38,2007,0.367
17441,Кіровоградська,289.23,84.02,34.67,59.34,39,2007,0.349
17442,Кіровоградська,287.58,83.13,33.86,58.49,40,2007,0.327
17443,Кіровоградська,285.41,80.99,33.71,57.35,41,2007,0.300
17444,Кіровоградська,282.32,76.75,46.52,61.64,42,2007,0.269
17445,Кіровоградська,278.9,71.7,57.07,64.39,43,2007,0.234
17446,Кіровоградська,275.5,65.59,58.49,62.04,44,2007,0.197
17447,Кіровоградська,271.9,55.74,59.45,57.59,45,2007,0.158
17448,Кіровоградська,268.6,49.42,59.27,54.35,46,2007,0.127
17449,Кіровоградська,265.02,46.58,61.67,54.12,47,2007,0.101
17450,Кіровоградська,262.32,44.74,62.32,53.53,48,2007,0.083
17451,Кіровоградська,260.71,39.34,60.58,49.96,49,2007,0.067
17452,Кіровоградська,260.19,38.16,54.34,46.25,50,2007,0.059
17453,Кіровоградська,260.45,44.46,45.08,44.77,51,2007,0.059
17454,Кіровоградська,260.42,44.48,41.41,42.94,52,2007,0.055
17455,Кіровоградська,261.23,48.33,37.59,42.96,01,2008,0.057
17456,Кіровоградська,262.48,57.59,34.57,46.08,02,2008,0.065
17457,Кіровоградська,263.75,72.75,31.15,51.95,03,2008,0.079
17458,Кіровоградська,266.26,84.76,24.18,54.47,04,2008,0.093
17459,Кіровоградська,269.39,91.39,18.66,55.03,05,2008,0.109
17460,Кіровоградська,272.37,95.05,14.66,54.85,06,2008,0.129
17461,Кіровоградська,274.29,95.6,12.79,54.19,07,2008,0.143
17462,Кіровоградська,275.89,96.14,13.16,54.65,08,2008,0.156
17463,Кіровоградська,277.73,96.44,13.91,55.17,09,2008,0.169
17464,Кіровоградська,279.31,96.33,15.71,56.02,10,2008,0.181
17465,Кіровоградська,280.83,96.12,14.82,55.47,11,2008,0.196
17466,Кіровоградська,281.77,94.15,21.43,57.79,12,2008,0.207
17467,Кіровоградська,283.02,92.91,26.65,59.78,13,2008,0.225
17468,Кіровоградська,284.4,89.12,30.34,59.73,14,2008,0.243
17469,Кіровоградська,285.83,87.3,35.64,61.47,15,2008,0.271
17470,Кіровоградська,287.12,89.75,44.59,67.17,16,2008,0.313
17471,Кіровоградська,288.25,90.85,53.73,72.29,17,2008,0.351
17472,Кіровоградська,289.34,92.23,59.65,75.94,18,2008,0.391
17473,Кіровоградська,290.6,92.68,60.71,76.69,19,2008,0.426
17474,Кіровоградська,291.08,90.91,67.89,79.4,20,2008,0.449
17475,Кіровоградська,292.44,90.76,63.85,77.31,21,2008,0.472
17476,Кіровоградська,293.8,89.67,55.44,72.56,22,2008,0.486
17477,Кіровоградська,294.67,89.82,50.12,69.97,23,2008,0.495
17478,Кіровоградська,295.58,89.92,41.98,65.95,24,2008,0.500
17479,Кіровоградська,296.06,88.37,36.75,62.56,25,2008,0.498
17480,Кіровоградська,296.57,84.56,30.94,57.75,26,2008,0.489
17481,Кіровоградська,296.8,77.82,29.0,53.41,27,2008,0.475
17482,Кіровоградська,296.79,74.46,28.01,51.24,28,2008,0.462
17483,Кіровоградська,296.98,72.12,24.83,48.48,29,2008,0.449
17484,Кіровоградська,296.97,67.62,26.01,46.81,30,2008,0.433
17485,Кіровоградська,296.08,61.29,37.34,49.32,31,2008,0.416
17486,Кіровоградська,295.71,60.25,40.94,50.59,32,2008,0.409
17487,Кіровоградська,295.99,59.25,34.02,46.64,33,2008,0.401
17488,Кіровоградська,295.51,56.47,34.63,45.55,34,2008,0.387
17489,Кіровоградська,294.55,54.5,37.1,45.8,35,2008,0.367
17490,Кіровоградська,292.71,49.06,43.17,46.12,36,2008,0.337
17491,Кіровоградська,290.71,42.87,48.2,45.53,37,2008,0.305
17492,Кіровоградська,289.11,40.44,49.17,44.81,38,2008,0.283
17493,Кіровоградська,288.08,43.81,45.34,44.58,39,2008,0.271
17494,Кіровоградська,287.13,51.7,38.36,45.03,40,2008,0.268
17495,Кіровоградська,286.06,61.24,25.96,43.6,41,2008,0.265
17496,Кіровоградська,285.53,71.57,11.53,41.55,42,2008,0.260
17497,Кіровоградська,284.68,82.23,3.56,42.9,43,2008,0.252
17498,Кіровоградська,282.03,87.52,6.03,46.77,44,2008,0.233
17499,Кіровоградська,279.38,92.11,9.38,50.74,45,2008,0.214
17500,Кіровоградська,277.16,94.09,10.61,52.35,46,2008,0.192
17501,Кіровоградська,274.08,91.16,16.94,54.05,47,2008,0.160
17502,Кіровоградська,271.0,86.15,23.74,54.95,48,2008,0.133
17503,Кіровоградська,267.78,78.56,30.83,54.69,49,2008,0.108
17504,Кіровоградська,265.31,69.8,33.36,51.58,50,2008,0.090
17505,Кіровоградська,263.77,66.28,31.57,48.92,51,2008,0.079
17506,Кіровоградська,262.52,60.86,33.19,47.02,52,2008,0.070
17507,Кіровоградська,261.05,50.38,38.09,44.24,01,2009,0.059
17508,Кіровоградська,260.48,44.87,42.08,43.47,02,2009,0.054
17509,Кіровоградська,261.29,46.74,40.49,43.61,03,2009,0.054
17510,Кіровоградська,262.6,49.12,37.22,43.17,04,2009,0.057
17511,Кіровоградська,263.89,48.18,36.92,42.55,05,2009,0.060
17512,Кіровоградська,265.49,48.65,36.77,42.71,06,2009,0.068
17513,Кіровоградська,267.73,52.97,34.3,43.64,07,2009,0.081
17514,Кіровоградська,269.46,54.11,35.07,44.59,08,2009,0.089
17515,Кіровоградська,270.73,54.71,38.38,46.54,09,2009,0.097
17516,Кіровоградська,272.35,56.11,39.81,47.96,10,2009,0.108
17517,Кіровоградська,275.06,60.12,35.34,47.73,11,2009,0.127
17518,Кіровоградська,278.57,67.59,32.85,50.22,12,2009,0.155
17519,Кіровоградська,282.91,77.51,26.79,52.15,13,2009,0.194
17520,Кіровоградська,286.75,85.76,18.08,51.92,14,2009,0.235
17521,Кіровоградська,289.8,89.23,9.86,49.54,15,2009,0.275
17522,Кіровоградська,291.96,90.95,7.3,49.12,16,2009,0.315
17523,Кіровоградська,293.34,90.16,9.45,49.8,17,2009,0.349
17524,Кіровоградська,294.26,87.97,14.48,51.22,18,2009,0.380
17525,Кіровоградська,295.51,86.68,15.14,50.91,19,2009,0.411
17526,Кіровоградська,296.26,84.91,18.66,51.78,20,2009,0.435
17527,Кіровоградська,296.29,83.16,25.8,54.48,21,2009,0.456
17528,Кіровоградська,296.26,81.98,31.1,56.54,22,2009,0.471
17529,Кіровоградська,296.36,82.07,33.12,57.59,23,2009,0.481
17530,Кіровоградська,296.53,82.36,31.9,57.13,24,2009,0.486
17531,Кіровоградська,296.69,84.32,29.66,56.99,25,2009,0.490
17532,Кіровоградська,296.9,86.19,27.14,56.67,26,2009,0.491
17533,Кіровоградська,297.35,87.74,22.29,55.01,27,2009,0.491
17534,Кіровоградська,297.24,83.52,22.36,52.94,28,2009,0.475
17535,Кіровоградська,297.41,79.51,19.48,49.49,29,2009,0.460
17536,Кіровоградська,297.59,75.22,18.42,46.82,30,2009,0.446
17537,Кіровоградська,297.75,70.66,16.35,43.5,31,2009,0.432
17538,Кіровоградська,297.9,65.55,13.26,39.41,32,2009,0.418
17539,Кіровоградська,297.77,58.96,11.57,35.27,33,2009,0.401
17540,Кіровоградська,297.64,52.74,8.72,30.73,34,2009,0.382
17541,Кіровоградська,297.27,50.63,7.23,28.93,35,2009,0.362
17542,Кіровоградська,296.47,51.47,7.47,29.47,36,2009,0.343
17543,Кіровоградська,295.28,51.86,8.43,30.15,37,2009,0.325
17544,Кіровоградська,293.07,49.61,14.73,32.17,38,2009,0.302
17545,Кіровоградська,291.13,48.0,16.76,32.38,39,2009,0.280
17546,Кіровоградська,289.51,45.07,13.95,29.51,40,2009,0.257
17547,Кіровоградська,286.64,38.36,20.26,29.31,41,2009,0.224
17548,Кіровоградська,283.16,31.7,37.23,34.46,42,2009,0.190
17549,Кіровоградська,279.88,27.73,47.19,37.46,43,2009,0.158
17550,Кіровоградська,277.15,27.16,44.61,35.89,44,2009,0.135
17551,Кіровоградська,274.97,29.03,38.81,33.92,45,2009,0.117
17552,Кіровоградська,272.54,33.31,36.7,35.0,46,2009,0.104
17553,Кіровоградська,269.65,38.71,38.82,38.76,47,2009,0.092
17554,Кіровоградська,266.29,40.89,44.82,42.86,48,2009,0.080
17555,Кіровоградська,261.38,42.02,57.96,49.99,49,2009,0.071
17556,Кіровоградська,257.07,41.18,67.3,54.24,50,2009,0.064
17557,Кіровоградська,252.94,38.47,75.23,56.85,51,2009,0.055
